id,lat,lon
85942,39.060906,-76.789287
85943,39.061294,-76.787841
85944,39.060946,-76.786413
85945,39.061151,-76.784485
85946,39.061178,-76.783140
85947,39.061232,-76.781827
85948,39.061026,-76.780405
85949,39.061227,-76.779048
85950,39.060923,-76.777504
85951,39.060824,-76.776152
85952,39.062721,-77.224989
85953,39.062410,-77.223979
85954,39.062257,-77.222576
85955,39.062566,-77.221211
85956,39.062358,-77.219805
85957,39.062276,-77.218295
85958,39.062752,-77.216754
85959,39.062741,-77.214980
85960,39.062338,-77.213882
85961,39.062497,-77.212322
85962,39.062558,-77.210884
85963,39.062783,-77.209486
85964,39.062305,-77.208155
85965,39.062345,-77.206700
85966,39.062287,-77.205004
85967,39.062300,-77.204099
85968,39.062655,-77.202203
85969,39.062737,-77.201233
85970,39.062272,-77.199336
85971,39.062350,-77.198024
85972,39.062308,-77.196581
85973,39.062448,-77.195482
85974,39.062268,-77.193872
85975,39.062256,-77.192547
85976,39.062244,-77.191173
85977,39.062708,-77.189404
85978,39.062467,-77.188088
85979,39.062761,-77.186806
85980,39.062579,-77.185234
85981,39.062740,-77.183895
85982,39.062492,-77.182624
85983,39.062289,-77.180888
85984,39.062421,-77.179670
85985,39.062345,-77.178440
85986,39.062424,-77.176605
85987,39.062460,-77.175549
85988,39.062294,-77.174035
85989,39.062452,-77.172369
85990,39.062598,-77.171101
85991,39.062775,-77.169652
85992,39.062299,-77.168224
85993,39.062431,-77.166793
85994,39.062717,-77.165271
85995,39.062291,-77.164175
85996,39.062669,-77.162239
85997,39.062564,-77.160837
85998,39.062592,-77.159642
85999,39.062474,-77.158451
86000,39.062499,-77.156787
86001,39.062732,-77.155614
86002,39.062317,-77.154049
86003,39.062488,-77.152361
86004,39.062423,-77.151325
86005,39.062284,-77.149884
86006,39.062288,-77.148065
86007,39.062534,-77.146588
86008,39.062424,-77.145602
86009,39.062718,-77.144168
86010,39.062529,-77.142759
86011,39.062403,-77.141019
86012,39.062358,-77.139915
86013,39.062496,-77.138220
86014,39.062549,-77.136699
86015,39.062459,-77.135313
86016,39.062511,-77.133744
86017,39.062654,-77.132565
86018,39.062422,-77.131130
86019,39.062321,-77.129982
86020,39.062723,-77.128131
86021,39.062625,-77.126821
86022,39.062347,-77.125480
86023,39.062567,-77.124298
86024,39.062259,-77.122583
86025,39.062589,-77.121384
86026,39.062335,-77.119560
86027,39.062600,-77.118348
86028,39.062266,-77.117034
86029,39.062417,-77.115383
86030,39.062439,-77.114050
86031,39.062563,-77.112826
86032,39.062676,-77.110993
86033,39.062330,-77.109779
86034,39.062407,-77.108426
86035,39.062616,-77.106763
86036,39.062275,-77.105736
86037,39.062505,-77.104215
86038,39.062521,-77.102424
86039,39.062598,-77.101493
86040,39.062471,-77.099596
86041,39.062668,-77.098090
86042,39.062643,-77.096672
86043,39.062754,-77.095768
86044,39.062362,-77.094029
86045,39.062561,-77.092563
86046,39.062730,-77.091336
86047,39.062231,-77.089948
86048,39.062351,-77.088250
86049,39.062222,-77.087099
86050,39.062641,-77.085553
86051,39.062584,-77.084310
86052,39.062500,-77.082846
86053,39.062782,-77.081509
86054,39.062682,-77.079568
86055,39.062668,-77.078585
86056,39.062629,-77.076910
86057,39.062601,-77.075710
86058,39.062300,-77.074396
86059,39.062365,-77.072716
86060,39.062367,-77.071180
86061,39.062458,-77.069962
86062,39.062341,-77.068146
86063,39.062733,-77.066940
86064,39.062301,-77.065636
86065,39.062415,-77.064092
86066,39.062719,-77.062922
86067,39.062763,-77.061026
86068,39.062678,-77.059812
86069,39.062475,-77.058658
86070,39.062724,-77.056837
86071,39.062336,-77.055838
86072,39.062480,-77.054424
86073,39.062600,-77.052597
86074,39.062292,-77.051171
86075,39.062785,-77.049861
86076,39.062467,-77.048553
86077,39.062533,-77.047037
86078,39.062478,-77.045438
86079,39.062682,-77.044084
86080,39.062323,-77.042662
86081,39.062254,-77.041518
86082,39.062419,-77.039950
86083,39.062500,-77.038507
86084,39.062777,-77.036829
86085,39.062402,-77.035365
86086,39.062370,-77.034467
86087,39.062584,-77.033021
86088,39.062455,-77.031536
86089,39.062570,-77.029679
86090,39.062693,-77.028734
86091,39.062233,-77.027142
86092,39.062563,-77.025819
86093,39.062423,-77.024422
86094,39.062608,-77.022642
86095,39.062706,-77.021661
86096,39.062398,-77.020158
86097,39.062765,-77.018528
86098,39.062585,-77.017318
86099,39.062663,-77.015920
86100,39.062629,-77.014146
86101,39.062429,-77.012848
86102,39.062379,-77.011548
86103,39.062740,-77.009932
86104,39.062469,-77.008345
86105,39.062738,-77.007352
86106,39.062774,-77.005928
86107,39.062613,-77.004074
86108,39.062424,-77.003081
86109,39.062563,-77.001258
86110,39.062579,-77.000122
86111,39.062463,-76.998605
86112,39.062568,-76.997048
86113,39.062351,-76.995892
86114,39.062726,-76.994216
86115,39.062733,-76.992891
86116,39.062451,-76.991399
86117,39.062496,-76.990000
86118,39.062764,-76.988339
86119,39.062400,-76.986982
86120,39.062653,-76.985900
86121,39.062679,-76.984168
86122,39.062381,-76.982882
86123,39.062624,-76.981539
86124,39.062424,-76.980274
86125,39.062432,-76.978657
86126,39.062661,-76.977382
86127,39.062719,-76.975887
86128,39.062241,-76.974494
86129,39.062615,-76.972715
86130,39.062457,-76.971427
86131,39.062601,-76.970155
86132,39.062285,-76.968529
86133,39.062301,-76.967422
86134,39.062634,-76.965741
86135,39.062562,-76.964166
86136,39.062460,-76.963022
86137,39.062680,-76.961526
86138,39.062482,-76.960319
86139,39.062620,-76.958713
86140,39.062762,-76.957498
86141,39.062677,-76.955527
86142,39.062364,-76.954415
86143,39.062459,-76.953017
86144,39.062633,-76.951419
86145,39.062742,-76.949912
86146,39.062375,-76.948966
86147,39.062534,-76.947217
86148,39.062760,-76.945599
86149,39.062767,-76.944579
86150,39.062690,-76.942700
86151,39.062709,-76.941607
86152,39.062298,-76.940146
86153,39.062326,-76.938476
86154,39.062432,-76.937320
86155,39.062664,-76.935953
86156,39.062533,-76.934625
86157,39.062252,-76.932742
86158,39.062534,-76.931718
86159,39.062768,-76.930176
86160,39.062443,-76.928799
86161,39.062519,-76.927082
86162,39.062580,-76.925834
86163,39.062519,-76.924681
86164,39.062471,-76.923231
86165,39.062250,-76.921390
86166,39.062250,-76.920176
86167,39.062407,-76.918621
86168,39.062363,-76.917588
86169,39.062718,-76.916179
86170,39.062580,-76.914543
86171,39.062432,-76.913178
86172,39.062605,-76.911642
86173,39.062435,-76.909967
86174,39.062583,-76.909052
86175,39.062330,-76.907246
86176,39.062531,-76.905997
86177,39.062619,-76.904551
86178,39.062632,-76.902812
86179,39.062407,-76.901500
86180,39.062641,-76.900501
86181,39.062697,-76.898813
86182,39.062242,-76.897487
86183,39.062507,-76.896065
86184,39.062525,-76.894393
86185,39.062421,-76.892817
86186,39.062725,-76.891732
86187,39.062366,-76.890455
86188,39.062658,-76.888615
86189,39.062357,-76.887396
86190,39.062616,-76.885803
86191,39.062539,-76.884279
86192,39.062789,-76.883316
86193,39.062511,-76.881691
86194,39.062769,-76.880199
86195,39.062291,-76.879114
86196,39.062377,-76.877670
86197,39.062579,-76.876036
86198,39.062392,-76.874644
86199,39.062423,-76.873084
86200,39.062509,-76.871803
86201,39.062657,-76.870063
86202,39.062554,-76.868658
86203,39.062445,-76.867570
86204,39.062574,-76.865919
86205,39.062655,-76.864721
86206,39.062302,-76.863131
86207,39.062657,-76.861475
86208,39.062365,-76.860495
86209,39.062611,-76.858626
86210,39.062382,-76.857721
86211,39.062327,-76.856155
86212,39.062334,-76.854321
86213,39.062273,-76.853165
86214,39.062458,-76.851915
86215,39.062394,-76.850164
86216,39.062397,-76.848915
86217,39.062704,-76.847272
86218,39.062737,-76.846190
86219,39.062365,-76.844654
86220,39.062524,-76.843355
86221,39.062429,-76.841870
86222,39.062228,-76.840098
86223,39.062721,-76.839109
86224,39.062522,-76.837326
86225,39.062538,-76.836049
86226,39.062619,-76.834739
86227,39.062492,-76.833201
86228,39.062492,-76.831651
86229,39.062652,-76.830450
86230,39.062773,-76.828819
86231,39.062448,-76.827552
86232,39.062634,-76.826046
86233,39.062292,-76.824927
86234,39.062579,-76.823245
86235,39.062521,-76.821746
86236,39.062444,-76.820112
86237,39.062377,-76.819165
86238,39.062450,-76.817568
86239,39.062458,-76.816212
86240,39.062716,-76.814678
86241,39.062283,-76.813353
86242,39.062490,-76.811886
86243,39.062571,-76.810141
86244,39.062503,-76.808787
86245,39.062517,-76.807410
86246,39.062452,-76.806229
86247,39.062784,-76.804811
86248,39.062512,-76.803000
86249,39.062547,-76.801962
86250,39.062509,-76.800417
86251,39.062676,-76.799103
86252,39.062586,-76.797828
86253,39.062382,-76.796343
86254,39.062424,-76.794787
86255,39.062386,-76.793278
86256,39.062636,-76.791838
86257,39.062279,-76.790703
86258,39.062744,-76.789182
86259,39.062296,-76.787691
86260,39.062285,-76.786066
86261,39.062221,-76.784536
86262,39.062520,-76.783463
86263,39.062402,-76.781993
86264,39.062762,-76.780246
86265,39.062560,-76.778971
86266,39.062769,-76.777895
86267,39.062568,-76.776219
86268,39.064149,-77.225292
86269,39.063960,-77.224046
86270,39.063677,-77.222573
86271,39.063969,-77.220861
86272,39.063742,-77.219342
86273,39.064187,-77.218331
86274,39.063853,-77.216810
86275,39.063987,-77.215280
86276,39.063836,-77.213760
86277,39.063879,-77.212397
86278,39.063705,-77.210957
86279,39.063927,-77.209606
86280,39.064061,-77.208094
86281,39.063868,-77.206461
86282,39.063673,-77.205210
86283,39.064058,-77.203797
86284,39.064104,-77.202306
86285,39.063703,-77.200957
86286,39.064040,-77.199680
86287,39.063759,-77.198390
86288,39.063865,-77.196838
86289,39.063886,-77.195066
86290,39.063676,-77.193832
86291,39.064183,-77.192564
86292,39.063782,-77.191179
86293,39.063993,-77.189756
86294,39.063703,-77.187993
86295,39.063675,-77.186469
86296,39.064041,-77.185507
86297,39.063798,-77.183838
86298,39.064114,-77.182356
86299,39.063660,-77.181226
86300,39.063928,-77.179465
86301,39.064010,-77.177999
86302,39.064000,-77.177000
86303,39.063901,-77.175056
86304,39.064080,-77.173667
86305,39.063813,-77.172593
86306,39.063734,-77.171313
86307,39.064179,-77.169404
86308,39.064164,-77.168082
86309,39.063737,-77.167029
86310,39.063818,-77.165167
86311,39.063902,-77.163948
86312,39.063972,-77.162316
86313,39.064187,-77.160872
86314,39.063824,-77.159878
86315,39.064068,-77.158396
86316,39.064075,-77.156522
86317,39.063658,-77.155559
86318,39.063866,-77.153769
86319,39.063818,-77.152586
86320,39.063888,-77.150974
86321,39.063941,-77.149811
86322,39.064041,-77.148488
86323,39.063651,-77.146875
86324,39.064196,-77.145274
86325,39.063923,-77.144053
86326,39.064089,-77.142421
86327,39.064141,-77.141033
86328,39.063797,-77.139444
86329,39.063985,-77.138041
86330,39.064028,-77.136786
86331,39.064202,-77.135403
86332,39.063895,-77.133879
86333,39.063989,-77.132779
86334,39.064205,-77.131070
86335,39.064150,-77.129929
86336,39.063961,-77.128199
86337,39.063812,-77.127041
86338,39.063780,-77.125666
86339,39.063739,-77.124027
86340,39.063701,-77.122409
86341,39.064102,-77.120979
86342,39.063684,-77.119506
86343,39.063979,-77.118561
86344,39.064182,-77.116902
86345,39.063695,-77.115253
86346,39.063945,-77.113769
86347,39.063738,-77.112717
86348,39.064071,-77.111424
86349,39.064207,-77.109885
86350,39.063936,-77.108476
86351,39.063935,-77.106995
86352,39.063963,-77.105762
86353,39.063649,-77.103992
86354,39.064166,-77.102523
86355,39.063837,-77.101050
86356,39.063652,-77.099519
86357,39.063694,-77.098595
86358,39.063647,-77.097179
86359,39.064039,-77.095390
86360,39.063727,-77.094184
86361,39.064170,-77.092712
86362,39.064151,-77.091353
86363,39.064139,-77.090013
86364,39.064000,-77.088610
86365,39.064162,-77.086847
86366,39.064167,-77.085493
86367,39.064027,-77.084220
86368,39.063781,-77.082948
86369,39.064043,-77.081143
86370,39.063926,-77.079838
86371,39.063794,-77.078133
86372,39.064175,-77.076852
86373,39.063754,-77.075677
86374,39.064035,-77.074080
86375,39.064167,-77.072549
86376,39.064214,-77.071369
86377,39.063792,-77.069671
86378,39.063657,-77.068598
86379,39.064083,-77.066722
86380,39.064182,-77.065467
86381,39.063961,-77.064159
86382,39.064069,-77.062852
86383,39.064073,-77.061041
86384,39.063708,-77.059734
86385,39.063889,-77.058376
86386,39.063773,-77.057103
86387,39.064026,-77.055876
86388,39.063765,-77.054070
86389,39.064200,-77.052495
86390,39.063680,-77.051214
86391,39.063783,-77.049872
86392,39.063768,-77.048570
86393,39.063994,-77.046950
86394,39.063817,-77.045500
86395,39.063843,-77.044055
86396,39.063812,-77.042494
86397,39.064158,-77.041283
86398,39.064171,-77.039782
86399,39.063737,-77.038390
86400,39.064056,-77.037265
86401,39.064040,-77.035433
86402,39.064105,-77.034324
86403,39.063864,-77.032901
86404,39.064175,-77.031376
86405,39.064036,-77.029879
86406,39.063650,-77.028391
86407,39.064060,-77.026951
86408,39.063840,-77.025429
86409,39.064045,-77.024054
86410,39.063990,-77.022806
86411,39.063762,-77.021260
86412,39.063874,-77.020006
86413,39.064053,-77.018380
86414,39.063904,-77.017153
86415,39.064150,-77.015418
86416,39.064150,-77.014088
86417,39.064104,-77.013021
86418,39.064033,-77.011380
86419,39.064103,-77.009997
86420,39.063842,-77.008273
86421,39.063932,-77.006887
86422,39.063745,-77.005621
86423,39.063853,-77.003992
86424,39.064123,-77.002998
86425,39.063994,-77.001320
86426,39.063803,-77.000160
86427,39.064169,-76.998829
86428,39.063928,-76.997106
86429,39.063789,-76.995499
86430,39.064063,-76.994391
86431,39.064211,-76.992806
86432,39.063964,-76.991622
86433,39.064167,-76.989775
86434,39.063864,-76.988409
86435,39.064091,-76.987347
86436,39.063709,-76.985937
86437,39.064175,-76.984257
86438,39.063683,-76.982963
86439,39.063897,-76.981192
86440,39.064077,-76.980125
86441,39.064183,-76.978497
86442,39.063772,-76.977397
86443,39.063860,-76.976000
86444,39.063849,-76.974503
86445,39.063975,-76.973075
86446,39.063881,-76.971310
86447,39.063899,-76.969915
86448,39.063835,-76.968839
86449,39.063780,-76.967135
86450,39.064214,-76.965642
86451,39.064053,-76.964360
86452,39.064158,-76.962974
86453,39.063967,-76.961390
86454,39.064126,-76.960369
86455,39.063881,-76.958710
86456,39.063812,-76.957268
86457,39.063645,-76.955927
86458,39.064210,-76.954374
86459,39.063873,-76.952917
86460,39.063845,-76.951341
86461,39.063894,-76.949971
86462,39.063704,-76.948454
86463,39.063665,-76.946982
86464,39.064041,-76.945794
86465,39.063957,-76.944559
86466,39.063955,-76.943179
86467,39.064045,-76.941605
86468,39.064005,-76.940078
86469,39.063919,-76.938682
86470,39.063696,-76.936996
86471,39.063757,-76.935571
86472,39.063730,-76.934366
86473,39.064069,-76.932748
86474,39.064178,-76.931512
86475,39.063741,-76.930309
86476,39.063938,-76.928649
86477,39.063907,-76.927423
86478,39.063817,-76.926030
86479,39.063829,-76.924630
86480,39.063718,-76.922745
86481,39.064108,-76.921807
86482,39.063809,-76.920157
86483,39.063686,-76.918546
86484,39.064009,-76.917186
86485,39.064149,-76.915938
86486,39.063647,-76.914263
86487,39.063743,-76.913219
86488,39.063986,-76.911364
86489,39.064192,-76.910144
86490,39.064152,-76.909033
86491,39.064020,-76.907225
86492,39.064202,-76.906161
86493,39.063733,-76.904404
86494,39.063886,-76.903302
86495,39.063918,-76.901744
86496,39.064004,-76.900042
86497,39.063887,-76.898724
86498,39.064201,-76.897607
86499,39.063966,-76.895913
86500,39.064069,-76.894380
86501,39.064091,-76.893299
86502,39.063714,-76.891386
86503,39.063960,-76.890398
86504,39.064046,-76.888536
86505,39.064202,-76.887195
86506,39.064205,-76.885972
86507,39.064083,-76.884609
86508,39.064206,-76.883383
86509,39.064008,-76.881696
86510,39.063767,-76.880260
86511,39.064167,-76.878706
86512,39.063681,-76.877266
86513,39.063707,-76.875968
86514,39.063849,-76.874523
86515,39.064100,-76.872899
86516,39.063982,-76.871933
86517,39.063719,-76.870264
86518,39.064192,-76.868726
86519,39.064205,-76.867657
86520,39.063793,-76.865969
86521,39.063680,-76.864326
86522,39.063765,-76.862898
86523,39.064027,-76.861728
86524,39.063889,-76.860581
86525,39.064070,-76.858909
86526,39.064057,-76.857733
86527,39.064209,-76.855969
86528,39.063741,-76.854604
86529,39.063976,-76.852916
86530,39.063961,-76.851490
86531,39.064133,-76.850578
86532,39.064156,-76.848932
86533,39.063986,-76.847225
86534,39.064162,-76.846251
86535,39.063832,-76.844469
86536,39.063687,-76.843321
86537,39.064212,-76.841897
86538,39.064178,-76.840226
86539,39.063712,-76.838660
86540,39.064199,-76.837694
86541,39.063738,-76.835790
86542,39.063793,-76.834897
86543,39.064176,-76.833420
86544,39.063976,-76.831974
86545,39.063754,-76.830367
86546,39.063846,-76.829099
86547,39.063909,-76.827648
86548,39.063788,-76.826293
86549,39.063683,-76.824390
86550,39.063748,-76.823458
86551,39.064152,-76.821786
86552,39.064153,-76.820261
86553,39.063791,-76.819039
86554,39.063725,-76.817551
86555,39.064206,-76.815852
86556,39.063719,-76.814903
86557,39.064014,-76.812988
86558,39.064006,-76.811758
86559,39.064179,-76.810530
86560,39.063743,-76.809061
86561,39.063886,-76.807593
86562,39.063861,-76.806012
86563,39.063798,-76.804584
86564,39.063919,-76.803093
86565,39.063812,-76.801693
86566,39.063981,-76.800532
86567,39.063669,-76.799293
86568,39.064007,-76.797607
86569,39.064123,-76.796136
86570,39.063694,-76.794847
86571,39.063763,-76.793339
86572,39.064177,-76.792012
86573,39.063679,-76.790233
86574,39.063898,-76.789292
86575,39.063694,-76.787817
86576,39.063806,-76.786236
86577,39.063998,-76.784839
86578,39.063966,-76.783447
86579,39.063689,-76.782046
86580,39.064033,-76.780730
86581,39.063690,-76.779036
86582,39.063652,-76.777585
86583,39.064105,-76.776421
86584,39.065349,-77.224956
86585,39.065550,-77.223718
86586,39.065170,-77.222416
86587,39.065127,-77.220703
86588,39.065097,-77.219765
86589,39.065098,-77.218042
86590,39.065624,-77.216903
86591,39.065606,-77.215448
86592,39.065312,-77.213882
86593,39.065632,-77.212191
86594,39.065442,-77.210816
86595,39.065405,-77.209344
86596,39.065365,-77.208326
86597,39.065428,-77.206544
86598,39.065230,-77.205539
86599,39.065398,-77.204058
86600,39.065508,-77.202341
86601,39.065218,-77.200772
86602,39.065631,-77.199395
86603,39.065186,-77.197992
86604,39.065436,-77.196485
86605,39.065404,-77.195271
86606,39.065073,-77.193626
86607,39.065514,-77.192507
86608,39.065526,-77.191254
86609,39.065193,-77.189873
86610,39.065181,-77.188376
86611,39.065415,-77.186616
86612,39.065623,-77.185468
86613,39.065079,-77.183894
86614,39.065096,-77.182566
86615,39.065165,-77.181024
86616,39.065407,-77.179604
86617,39.065177,-77.177904
86618,39.065193,-77.176604
86619,39.065548,-77.175246
86620,39.065516,-77.174151
86621,39.065499,-77.172710
86622,39.065372,-77.170912
86623,39.065431,-77.169439
86624,39.065519,-77.168105
86625,39.065306,-77.167018
86626,39.065602,-77.165364
86627,39.065345,-77.163677
86628,39.065338,-77.162361
86629,39.065324,-77.161237
86630,39.065330,-77.159873
86631,39.065190,-77.158430
86632,39.065405,-77.156524
86633,39.065163,-77.155142
86634,39.065551,-77.154114
86635,39.065442,-77.152541
86636,39.065248,-77.150932
86637,39.065327,-77.149688
86638,39.065586,-77.148443
86639,39.065513,-77.146921
86640,39.065086,-77.145409
86641,39.065495,-77.143755
86642,39.065358,-77.142507
86643,39.065606,-77.141056
86644,39.065146,-77.139834
86645,39.065390,-77.138443
86646,39.065611,-77.136761
86647,39.065249,-77.135473
86648,39.065381,-77.133783
86649,39.065523,-77.132844
86650,39.065104,-77.131053
86651,39.065323,-77.129977
86652,39.065529,-77.128173
86653,39.065135,-77.126925
86654,39.065614,-77.125419
86655,39.065522,-77.123984
86656,39.065436,-77.122342
86657,39.065576,-77.120909
86658,39.065103,-77.119780
86659,39.065286,-77.118535
86660,39.065618,-77.116642
86661,39.065409,-77.115749
86662,39.065538,-77.113805
86663,39.065076,-77.112844
86664,39.065387,-77.110929
86665,39.065602,-77.109784
86666,39.065632,-77.108313
86667,39.065468,-77.106683
86668,39.065492,-77.105581
86669,39.065424,-77.103926
86670,39.065352,-77.102583
86671,39.065192,-77.101290
86672,39.065093,-77.099546
86673,39.065507,-77.098153
86674,39.065462,-77.096898
86675,39.065453,-77.095387
86676,39.065584,-77.093869
86677,39.065464,-77.092381
86678,39.065275,-77.090968
86679,39.065627,-77.089865
86680,39.065126,-77.088407
86681,39.065266,-77.087103
86682,39.065153,-77.085719
86683,39.065392,-77.083844
86684,39.065164,-77.082632
86685,39.065604,-77.081168
86686,39.065540,-77.080081
86687,39.065224,-77.078315
86688,39.065221,-77.076975
86689,39.065161,-77.075321
86690,39.065595,-77.074242
86691,39.065129,-77.072935
86692,39.065195,-77.071007
86693,39.065168,-77.070049
86694,39.065585,-77.068705
86695,39.065331,-77.067206
86696,39.065316,-77.065456
86697,39.065282,-77.063889
86698,39.065631,-77.062756
86699,39.065166,-77.061073
86700,39.065625,-77.059835
86701,39.065301,-77.058531
86702,39.065490,-77.056963
86703,39.065373,-77.055330
86704,39.065161,-77.054136
86705,39.065166,-77.052531
86706,39.065465,-77.051576
86707,39.065292,-77.049801
86708,39.065391,-77.048255
86709,39.065128,-77.046940
86710,39.065490,-77.045734
86711,39.065622,-77.044061
86712,39.065559,-77.042481
86713,39.065407,-77.041605
86714,39.065432,-77.039759
86715,39.065198,-77.038233
86716,39.065220,-77.037089
86717,39.065631,-77.035858
86718,39.065569,-77.034165
86719,39.065626,-77.032985
86720,39.065130,-77.031348
86721,39.065102,-77.029749
86722,39.065506,-77.028652
86723,39.065381,-77.027080
86724,39.065495,-77.025849
86725,39.065438,-77.024158
86726,39.065275,-77.022575
86727,39.065493,-77.021409
86728,39.065248,-77.020230
86729,39.065135,-77.018592
86730,39.065197,-77.016863
86731,39.065120,-77.015618
86732,39.065246,-77.014075
86733,39.065416,-77.012662
86734,39.065381,-77.011432
86735,39.065374,-77.009838
86736,39.065536,-77.008445
86737,39.065390,-77.006906
86738,39.065282,-77.005613
86739,39.065348,-77.004064
86740,39.065490,-77.002997
86741,39.065521,-77.001614
86742,39.065326,-77.000129
86743,39.065632,-76.998378
86744,39.065078,-76.996929
86745,39.065449,-76.995703
86746,39.065318,-76.994030
86747,39.065434,-76.992824
86748,39.065315,-76.991556
86749,39.065310,-76.989944
86750,39.065635,-76.988878
86751,39.065087,-76.987265
86752,39.065422,-76.985462
86753,39.065546,-76.984065
86754,39.065563,-76.983042
86755,39.065126,-76.981554
86756,39.065364,-76.980267
86757,39.065240,-76.978811
86758,39.065602,-76.977014
86759,39.065301,-76.975503
86760,39.065256,-76.974543
86761,39.065080,-76.972775
86762,39.065298,-76.971582
86763,39.065270,-76.969836
86764,39.065592,-76.968688
86765,39.065467,-76.967192
86766,39.065217,-76.965517
86767,39.065606,-76.964387
86768,39.065151,-76.963029
86769,39.065344,-76.961774
86770,39.065453,-76.960238
86771,39.065455,-76.958905
86772,39.065178,-76.957359
86773,39.065345,-76.955730
86774,39.065632,-76.954194
86775,39.065524,-76.952742
86776,39.065611,-76.951808
86777,39.065485,-76.949912
86778,39.065489,-76.948520
86779,39.065091,-76.947129
86780,39.065448,-76.945600
86781,39.065137,-76.944634
86782,39.065222,-76.942767
86783,39.065433,-76.941346
86784,39.065112,-76.940093
86785,39.065399,-76.938838
86786,39.065597,-76.937288
86787,39.065479,-76.936133
86788,39.065257,-76.934323
86789,39.065210,-76.932901
86790,39.065608,-76.931517
86791,39.065486,-76.930363
86792,39.065288,-76.928673
86793,39.065070,-76.927154
86794,39.065327,-76.925913
86795,39.065347,-76.924511
86796,39.065077,-76.922800
86797,39.065245,-76.921454
86798,39.065325,-76.919931
86799,39.065580,-76.918811
86800,39.065233,-76.917063
86801,39.065467,-76.915627
86802,39.065387,-76.914231
86803,39.065186,-76.912886
86804,39.065359,-76.911426
86805,39.065310,-76.910384
86806,39.065390,-76.908778
86807,39.065284,-76.907601
86808,39.065468,-76.905798
86809,39.065159,-76.904550
86810,39.065493,-76.903113
86811,39.065566,-76.901749
86812,39.065178,-76.900086
86813,39.065376,-76.898992
86814,39.065258,-76.897296
86815,39.065375,-76.895786
86816,39.065472,-76.894561
86817,39.065484,-76.892911
86818,39.065150,-76.891602
86819,39.065515,-76.890446
86820,39.065218,-76.888547
86821,39.065455,-76.887361
86822,39.065537,-76.885784
86823,39.065149,-76.884547
86824,39.065264,-76.883046
86825,39.065561,-76.881858
86826,39.065148,-76.880345
86827,39.065304,-76.878665
86828,39.065112,-76.877213
86829,39.065213,-76.876004
86830,39.065333,-76.874495
86831,39.065167,-76.872926
86832,39.065531,-76.871554
86833,39.065115,-76.870271
86834,39.065106,-76.868790
86835,39.065612,-76.867461
86836,39.065380,-76.865754
86837,39.065489,-76.864584
86838,39.065411,-76.863113
86839,39.065401,-76.861879
86840,39.065474,-76.860433
86841,39.065225,-76.858793
86842,39.065235,-76.857647
86843,39.065572,-76.855986
86844,39.065389,-76.854455
86845,39.065085,-76.852989
86846,39.065513,-76.852009
86847,39.065110,-76.850196
86848,39.065425,-76.849134
86849,39.065444,-76.847237
86850,39.065118,-76.846100
86851,39.065528,-76.844353
86852,39.065616,-76.843176
86853,39.065091,-76.841806
86854,39.065250,-76.840559
86855,39.065411,-76.838795
86856,39.065440,-76.837607
86857,39.065365,-76.836343
86858,39.065146,-76.834922
86859,39.065541,-76.832988
86860,39.065148,-76.831966
86861,39.065500,-76.830298
86862,39.065127,-76.828914
86863,39.065286,-76.827351
86864,39.065359,-76.826227
86865,39.065525,-76.824424
86866,39.065341,-76.823501
86867,39.065210,-76.821616
86868,39.065638,-76.820348
86869,39.065415,-76.819042
86870,39.065148,-76.817279
86871,39.065426,-76.815956
86872,39.065356,-76.814445
86873,39.065622,-76.813323
86874,39.065590,-76.812118
86875,39.065301,-76.810553
86876,39.065438,-76.808942
86877,39.065470,-76.807426
86878,39.065142,-76.805935
86879,39.065180,-76.804910
86880,39.065117,-76.803464
86881,39.065200,-76.802132
86882,39.065621,-76.800206
86883,39.065330,-76.798783
86884,39.065547,-76.797543
86885,39.065345,-76.796155
86886,39.065550,-76.794603
86887,39.065282,-76.793477
86888,39.065396,-76.791795
86889,39.065435,-76.790683
86890,39.065439,-76.789087
86891,39.065599,-76.787603
86892,39.065151,-76.785907
86893,39.065188,-76.784493
86894,39.065545,-76.783556
86895,39.065518,-76.781722
86896,39.065386,-76.780439
86897,39.065168,-76.778945
86898,39.065450,-76.777807
86899,39.065141,-76.776047
86900,39.067018,-77.225190
86901,39.066690,-77.223939
86902,39.066524,-77.222098
86903,39.066911,-77.221175
86904,39.067042,-77.219337
86905,39.066498,-77.217908
86906,39.066504,-77.216709
86907,39.066955,-77.215271
86908,39.066888,-77.213989
86909,39.066697,-77.212619
86910,39.066619,-77.210971
86911,39.066799,-77.209794
86912,39.066881,-77.208211
86913,39.067005,-77.206510
86914,39.066772,-77.205137
86915,39.066994,-77.204009
86916,39.066975,-77.202666
86917,39.066833,-77.200896
86918,39.066988,-77.199851
86919,39.066516,-77.198318
86920,39.067046,-77.196888
86921,39.066497,-77.195349
86922,39.066975,-77.193800
86923,39.066933,-77.192268
86924,39.067046,-77.190865
86925,39.066552,-77.189462
86926,39.066630,-77.188119
86927,39.066768,-77.186701
86928,39.066901,-77.185368
86929,39.066799,-77.184170
86930,39.066743,-77.182524
86931,39.067042,-77.181147
86932,39.066651,-77.179557
86933,39.066610,-77.178354
86934,39.066513,-77.176721
86935,39.066832,-77.175369
86936,39.066720,-77.173639
86937,39.066734,-77.172300
86938,39.067054,-77.170987
86939,39.066839,-77.169811
86940,39.066726,-77.168219
